application_id,customer_id,app_date,amount_requested,loan_purpose,loan_term_months,approved
3560,476,2019-04-09,12800,Home improvement,48,1
3561,4106,2022-01-05,55600,Home improvement,60,1
3562,1952,2020-07-28,15600,Vacation,48,0
3563,3525,2019-12-19,1600,Education,12,1
3564,4224,2023-01-14,4700,Debt consolidation,12,1
3565,2117,2018-07-03,86100,Medical,60,1
3566,2659,2023-07-11,84400,Debt consolidation,48,0
3567,1348,2018-10-24,22100,Debt consolidation,24,0
3568,516,2023-06-20,46900,Wedding,60,1
3569,2490,2018-06-30,2600,Debt consolidation,12,1
3570,2080,2021-10-28,8700,Vacation,48,1
3571,3520,2018-04-27,10000,Education,48,0
3572,2675,2018-10-02,8000,Home improvement,24,1
3573,1984,2022-04-13,14700,Car Purchase,36,1
3574,27,2017-12-28,20700,Education,36,0
3575,4236,2023-04-03,2600,Home improvement,24,1
3576,3004,2019-10-10,2400,Moving,24,1
3577,2086,2019-11-02,46600,Debt consolidation,60,1
3578,1128,2018-07-09,48700,Wedding,48,0
3579,695,2023-01-05,48400,Wedding,48,1
3580,760,2021-10-11,38900,Business,48,0
3581,3725,2021-08-22,19800,Medical,48,1
3582,1323,2020-12-20,25300,Debt consolidation,60,1
3583,1115,2018-08-19,9900,Debt consolidation,36,1
3584,1446,2022-06-24,23700,Debt consolidation,24,0
3585,4445,2018-01-08,4600,Debt consolidation,24,1
3586,4688,2022-10-08,7300,Wedding,48,1
3587,2651,2022-04-06,12200,Debt consolidation,48,1
3588,4988,2019-08-16,22700,Home improvement,48,0
3589,3924,2022-10-27,7600,Vacation,48,1
3590,3671,2021-02-20,4800,Home improvement,12,0
3591,2028,2021-10-14,5300,Moving,48,1
3592,4244,2020-10-24,46100,Moving,60,1
3593,3206,2020-12-16,9100,Vacation,24,1
3594,3979,2022-05-15,13000,Business,24,1
3595,2088,2021-03-30,8900,Home improvement,36,1
3596,4168,2020-09-06,16600,Car Purchase,48,1
3597,4870,2019-01-14,23200,Home improvement,48,0
3598,1990,2019-04-20,225100,Car Purchase,60,0
3599,70,2019-07-05,1600,Moving,24,1
3600,4774,2022-10-10,28000,Education,48,1
3601,21,2019-11-24,4800,Wedding,12,1
3602,4071,2019-11-06,6900,Debt consolidation,48,0
3603,1906,2021-05-23,25800,Home improvement,48,1
3604,1156,2018-09-19,186400,Debt consolidation,60,0
3605,994,2018-08-29,6800,Debt consolidation,48,1
3606,361,2017-12-28,23600,Education,24,0
3607,523,2020-10-09,24000,Medical,48,0
3608,942,2023-03-24,47100,Car Purchase,48,1
3609,4215,2022-10-01,24600,Education,48,1
3610,3145,2019-04-03,30700,Debt consolidation,48,1
3611,1056,2019-09-12,45600,Wedding,60,0
3612,1944,2023-09-21,48500,Debt consolidation,60,1
3613,1653,2023-01-13,6200,Education,48,1
3614,4438,2022-12-22,16000,Car Purchase,36,1
3615,2731,2022-04-28,5900,Debt consolidation,36,1
3616,461,2018-02-28,47500,Education,48,0
3617,3607,2022-07-11,20200,Car Purchase,36,1
3618,3014,2019-01-09,8900,Medical,36,0
3619,44,2019-02-19,11500,Business,36,1
3620,4360,2019-03-03,9000,Debt consolidation,24,1
3621,2258,2020-08-07,4600,Car Purchase,24,1
3622,2946,2018-07-04,8200,Car Purchase,48,1
3623,1181,2022-10-26,30600,Debt consolidation,48,1
3624,4837,2020-10-16,41500,Debt consolidation,60,1
3625,2271,2020-11-23,6000,Business,24,1
3626,2942,2022-06-17,16100,Vacation,48,1
3627,2437,2018-07-07,28400,Car Purchase,48,0
3628,768,2022-04-22,12300,Debt consolidation,48,1
3629,233,2019-10-25,30000,Debt consolidation,60,1
3630,1904,2019-06-06,6600,Business,24,0
3631,656,2020-12-29,6200,Car Purchase,48,1
3632,4648,2022-05-14,7100,Moving,24,0
3633,4727,2018-05-24,17900,Medical,24,1
3634,4280,2021-08-17,5200,Medical,48,1
3635,1491,2020-08-06,12500,Business,48,1
3636,3000,2020-03-23,3000,Car Purchase,12,1
3637,4973,2023-11-03,41100,Moving,48,1
3638,2313,2018-05-12,96200,Debt consolidation,60,1
3639,4572,2023-09-27,6800,Moving,24,0
3640,4843,2021-01-02,370500,Debt consolidation,60,0
3641,220,2018-04-04,423400,Debt consolidation,60,0
3642,2144,2022-07-03,47000,Debt consolidation,60,0
3643,1188,2022-01-07,5300,Business,48,1
3644,1292,2020-09-28,2300,Wedding,12,1
3645,1260,2021-07-03,4000,Wedding,24,1
3646,4923,2022-01-02,84800,Debt consolidation,48,0
3647,1742,2022-07-01,1000,Wedding,24,1
3648,3576,2022-05-25,16200,Education,36,1
3649,660,2023-09-27,22400,Business,36,1
3650,1881,2020-10-29,18400,Medical,36,1
3651,3537,2023-03-27,43200,Debt consolidation,48,1
3652,599,2022-02-28,44500,Debt consolidation,48,0
3653,1786,2018-08-18,8800,Business,24,1
3654,100,2018-11-15,1900,Vacation,24,1
3655,119,2019-12-07,18400,Vacation,36,1
3656,4363,2020-05-29,72200,Wedding,60,0
3657,3989,2022-10-02,23700,Home improvement,36,1
3658,3163,2018-02-15,89200,Car Purchase,60,0
3659,358,2023-04-01,3500,Business,12,1
3660,4154,2020-07-12,9100,Debt consolidation,36,1
3661,2431,2020-02-09,70100,Home improvement,48,0
3662,2885,2021-05-13,23900,Debt consolidation,36,1
3663,3547,2021-11-29,2400,Moving,24,1
3664,1778,2019-04-19,5900,Debt consolidation,48,1
3665,4765,2018-03-22,7700,Wedding,24,1
3666,487,2018-01-07,54500,Wedding,60,0
3667,3314,2023-03-29,14600,Car Purchase,36,1
3668,4601,2019-04-01,33200,Debt consolidation,48,1
3669,965,2022-07-14,30700,Debt consolidation,48,0
3670,1771,2021-02-11,24300,Debt consolidation,24,0
3671,4752,2022-07-09,18500,Vacation,24,0
3672,3749,2018-04-11,47300,Debt consolidation,60,0
3673,1803,2017-12-08,44200,Business,48,0
3674,181,2020-06-19,41700,Car Purchase,60,1
3675,2468,2018-04-16,20200,Vacation,36,1
3676,3068,2018-12-25,89200,Debt consolidation,48,1
3677,4348,2019-06-04,69000,Car Purchase,60,1
3678,3937,2018-11-06,13600,Home improvement,36,1
3679,2438,2021-01-03,46700,Vacation,48,1
3680,818,2021-01-26,2300,Debt consolidation,12,1
3681,1960,2020-12-26,14300,Debt consolidation,24,0
3682,3658,2018-07-02,37400,Business,60,1
3683,3723,2023-04-22,77100,Car Purchase,48,1
3684,2815,2023-06-13,2300,Debt consolidation,24,1
3685,3144,2021-07-21,4300,Medical,12,1
3686,3592,2019-07-28,22000,Car Purchase,24,0
3687,125,2018-08-16,17000,Home improvement,36,1
3688,969,2022-09-01,6000,Debt consolidation,48,1
3689,673,2019-10-16,237200,Home improvement,60,0
3690,1011,2021-04-03,2000,Debt consolidation,24,0
3691,1212,2021-05-25,26600,Wedding,60,1
3692,3890,2021-11-08,4500,Wedding,12,1
3693,1593,2023-01-09,18600,Debt consolidation,24,1
3694,3527,2019-05-01,23200,Vacation,24,0
3695,647,2022-02-14,1100,Home improvement,24,1
3696,2638,2020-10-24,8400,Debt consolidation,48,1
3697,463,2021-06-13,7800,Car Purchase,36,1
3698,3034,2020-09-26,38600,Debt consolidation,60,0
3699,872,2022-04-10,17900,Debt consolidation,24,1
3700,402,2020-01-14,6500,Education,24,1
3701,3598,2019-02-15,9900,Debt consolidation,24,1
3702,2111,2020-02-04,2700,Debt consolidation,12,1
3703,4732,2022-09-05,1600,Car Purchase,12,1
3704,1514,2023-08-28,9700,Moving,48,1
3705,1396,2020-03-11,19100,Home improvement,24,1
3706,1474,2019-09-11,21900,Wedding,36,1
3707,2531,2022-02-02,8800,Vacation,48,1
3708,1155,2023-02-14,16000,Wedding,36,1
3709,1497,2022-09-09,2500,Debt consolidation,12,0
3710,1547,2020-05-31,38600,Debt consolidation,48,1
3711,4921,2019-06-03,45400,Home improvement,60,0
3712,2832,2021-03-26,3100,Car Purchase,24,1
3713,560,2018-09-13,5600,Debt consolidation,36,1
3714,3061,2023-06-05,45400,Business,48,1
3715,156,2023-06-14,57800,Home improvement,48,1
3716,887,2022-02-09,22200,Moving,48,1
3717,4186,2020-06-23,15400,Home improvement,24,1
3718,625,2020-04-20,356500,Debt consolidation,60,0
3719,4748,2019-06-18,13400,Business,48,1
3720,4619,2023-07-31,13800,Debt consolidation,36,1
3721,2231,2019-10-20,8400,Education,24,1
3722,2388,2021-04-19,5700,Home improvement,24,1
3723,2736,2020-02-09,5100,Home improvement,36,0
3724,1450,2022-02-25,5800,Debt consolidation,36,0
3725,4919,2019-06-02,17600,Debt consolidation,24,1
3726,2855,2022-02-24,15100,Debt consolidation,48,1
3727,3454,2020-06-21,5600,Education,24,1
3728,3444,2021-03-12,2500,Debt consolidation,24,1
3729,2068,2018-08-08,80700,Wedding,60,0
3730,356,2021-11-05,144200,Vacation,72,0
3731,2000,2022-10-15,42900,Home improvement,60,1
3732,4270,2021-12-18,6200,Debt consolidation,24,1
3733,3797,2020-01-25,36900,Education,48,0
3734,2178,2018-07-10,38600,Education,60,1
3735,2316,2020-07-19,8000,Business,36,1
3736,944,2022-08-02,16900,Vacation,24,1
3737,3361,2020-12-10,12300,Education,24,0
3738,2128,2022-02-20,7800,Medical,48,1
3739,3665,2020-12-24,8500,Car Purchase,48,1
3740,1624,2020-02-05,7000,Education,36,1
3741,4065,2022-02-04,58900,Debt consolidation,48,1
3742,3881,2022-10-19,6400,Vacation,36,1
3743,1189,2022-09-18,13400,Home improvement,36,1
3744,1950,2019-09-27,22500,Home improvement,24,1
3745,4524,2022-08-04,9900,Business,48,1
3746,3792,2021-03-08,85000,Vacation,60,0
3747,1261,2019-12-24,36500,Wedding,48,0
3748,1471,2020-11-25,10500,Medical,36,1
3749,2396,2021-01-01,11300,Debt consolidation,48,1
3750,1087,2018-03-27,34900,Education,48,1
3751,4487,2020-08-10,47400,Business,48,1
3752,4087,2022-12-22,13400,Education,48,1
3753,2320,2018-01-03,22600,Debt consolidation,48,1
3754,3478,2021-05-05,43500,Vacation,60,1
3755,490,2021-03-02,6000,Vacation,48,1
3756,2991,2021-02-16,32800,Business,48,1
3757,2792,2018-01-20,20900,Home improvement,36,1
3758,2019,2023-11-28,22500,Vacation,48,1
3759,4778,2021-02-28,9500,Debt consolidation,48,1
3760,4984,2022-08-21,12100,Home improvement,36,1
3761,1183,2019-04-25,3800,Education,24,1
3762,557,2021-10-28,89900,Education,60,0
3763,11,2021-08-25,2800,Business,24,1
3764,1545,2020-03-27,18200,Debt consolidation,48,1
3765,1234,2018-01-23,97200,Education,60,0
3766,146,2021-05-06,68400,Wedding,48,1
3767,2884,2018-10-29,23300,Vacation,24,1
3768,2002,2020-04-22,401800,Car Purchase,60,0
3769,530,2018-08-30,16300,Debt consolidation,48,1
3770,1253,2022-05-12,5400,Debt consolidation,48,0
3771,3696,2020-06-26,4400,Wedding,24,1
3772,4713,2020-08-05,4700,Vacation,24,1
3773,3253,2018-01-13,3800,Wedding,24,0
3774,1162,2018-08-17,14800,Wedding,24,1
3775,4145,2018-06-15,33800,Home improvement,60,0
3776,1218,2019-11-23,9200,Wedding,48,1
3777,2072,2020-07-21,8900,Vacation,48,0
3778,2862,2021-03-08,13900,Vacation,24,0
3779,4609,2018-02-24,21200,Vacation,48,1
3780,1296,2019-12-20,9300,Wedding,48,1
3781,1340,2020-08-04,6300,Wedding,48,1
3782,2582,2019-10-28,31600,Medical,60,1
3783,1553,2020-09-23,63100,Car Purchase,48,1
3784,1569,2022-01-01,6900,Home improvement,36,1
3785,116,2020-04-07,5200,Medical,24,1
3786,4351,2018-11-13,22800,Debt consolidation,48,1
3787,1706,2020-09-12,39500,Moving,48,1
3788,866,2019-11-26,34700,Debt consolidation,48,0
3789,3259,2019-04-28,17700,Car Purchase,24,0
3790,1393,2022-03-14,4500,Education,24,1
3791,4675,2018-07-28,10700,Business,36,1
3792,1914,2021-07-13,74600,Debt consolidation,48,0
3793,1936,2019-07-08,7400,Medical,48,1
3794,1684,2019-11-10,5900,Debt consolidation,24,1
3795,4427,2023-05-18,7200,Home improvement,24,1
3796,2328,2019-08-01,4000,Debt consolidation,24,1
3797,3789,2018-05-18,25300,Home improvement,48,1
3798,676,2017-12-14,7700,Debt consolidation,36,1
3799,1910,2023-08-08,10000,Wedding,48,0
3800,208,2022-02-03,3900,Debt consolidation,12,1
3801,1765,2018-07-19,86500,Business,60,0
3802,1434,2021-05-01,38700,Vacation,60,1
3803,2644,2023-07-27,24200,Home improvement,48,0
3804,2918,2019-11-13,9300,Home improvement,24,1
3805,1028,2018-10-31,7100,Debt consolidation,24,0
3806,849,2021-08-06,13000,Medical,48,1
3807,306,2022-07-02,4100,Debt consolidation,24,1
3808,4906,2018-07-31,1100,Wedding,24,1
3809,4367,2022-05-03,15600,Home improvement,48,1
3810,281,2022-02-05,27600,Car Purchase,60,1
3811,3160,2020-05-18,14700,Debt consolidation,48,0
3812,1563,2023-02-22,21500,Debt consolidation,48,1
3813,3538,2019-11-15,378500,Education,60,0
3814,983,2018-05-31,9300,Business,24,1
3815,2480,2019-12-04,5500,Home improvement,24,1
3816,2980,2021-11-05,1400,Vacation,12,1
3817,3368,2019-11-17,59900,Home improvement,60,0
3818,4827,2017-12-11,83500,Home improvement,60,1
3819,3777,2018-09-24,21700,Education,36,1
3820,3289,2022-07-23,3900,Debt consolidation,24,1
3821,1372,2022-08-03,486000,Moving,60,0
3822,4384,2021-08-05,3000,Debt consolidation,12,1
3823,67,2022-03-19,7000,Medical,48,1
3824,4878,2018-12-14,7100,Medical,36,1
3825,1842,2018-01-01,40800,Business,60,1
3826,2032,2019-10-31,25400,Business,48,1
3827,3625,2018-11-06,10700,Education,24,1
3828,2236,2021-04-08,5600,Debt consolidation,36,1
3829,4295,2021-11-23,29500,Home improvement,48,1
3830,1041,2019-01-20,17200,Debt consolidation,24,0
3831,1834,2022-11-14,21000,Home improvement,24,1
3832,665,2020-04-03,19800,Wedding,48,1
3833,3489,2022-05-26,29300,Debt consolidation,60,1
3834,4506,2023-02-16,22800,Home improvement,48,0
3835,4203,2023-09-06,38800,Medical,48,1
3836,2445,2021-06-27,33500,Debt consolidation,48,0
3837,4520,2021-01-02,16300,Debt consolidation,24,1
3838,56,2017-12-23,45000,Debt consolidation,60,1
3839,4768,2022-12-27,16000,Debt consolidation,48,0
3840,4082,2022-11-28,1900,Car Purchase,24,1
3841,3226,2022-03-02,7400,Moving,48,1
3842,2196,2023-02-21,36600,Car Purchase,60,1
3843,4130,2021-08-28,7400,Debt consolidation,48,1
3844,1428,2019-03-17,23500,Debt consolidation,24,0
3845,2282,2020-12-31,19800,Business,48,1
3846,4376,2022-06-09,26400,Education,60,1
3847,1063,2019-06-11,10900,Debt consolidation,36,1
3848,434,2021-10-28,3300,Debt consolidation,24,1
3849,443,2018-03-02,5300,Wedding,24,1
3850,4697,2019-03-01,48100,Home improvement,48,0
3851,4680,2019-03-31,4000,Home improvement,12,1
3852,1615,2020-01-05,17000,Education,36,0
3853,3775,2022-03-21,37800,Business,60,1
3854,1940,2022-02-16,84300,Wedding,60,0
3855,2925,2020-07-31,45100,Education,60,0
3856,562,2022-09-06,26200,Vacation,48,0
3857,2882,2022-05-08,49500,Home improvement,48,0
3858,2546,2019-07-04,2100,Home improvement,24,1
3859,1748,2021-11-23,45500,Education,48,0
3860,2560,2019-03-05,22600,Debt consolidation,48,1
3861,2109,2021-02-14,14400,Medical,36,1
3862,1021,2023-08-07,28200,Debt consolidation,48,0
3863,4863,2021-03-31,29100,Education,48,1
3864,1279,2020-09-18,49300,Debt consolidation,48,1
3865,4170,2022-01-27,19300,Debt consolidation,36,1
3866,3129,2020-08-06,14700,Debt consolidation,48,0
3867,1926,2020-01-24,1100,Home improvement,12,1
3868,2612,2017-12-28,22700,Wedding,36,1
3869,1103,2020-11-09,11300,Moving,48,1
3870,3936,2018-12-30,20600,Home improvement,36,1
3871,4442,2018-06-27,231100,Debt consolidation,60,0
3872,236,2022-12-02,4200,Medical,12,1
3873,2508,2022-09-09,14300,Car Purchase,36,1
3874,4695,2023-01-08,2700,Vacation,24,1
3875,4898,2021-04-28,56000,Wedding,60,0
3876,4015,2017-12-19,60500,Business,60,1
3877,3623,2018-07-18,52500,Education,60,1
3878,2917,2018-07-24,3200,Medical,12,1
3879,2576,2020-04-09,47800,Vacation,60,0
3880,2814,2018-12-06,42000,Wedding,60,0
3881,1568,2019-04-15,7700,Education,48,1
3882,2837,2020-03-27,13100,Vacation,48,0
3883,2847,2020-12-28,8900,Wedding,36,1
3884,3512,2022-11-17,8000,Home improvement,36,0
3885,4412,2019-08-12,5500,Debt consolidation,24,0
3886,494,2019-12-03,1200,Education,24,1
3887,4622,2018-09-15,8400,Debt consolidation,24,1
3888,4770,2018-04-19,3500,Business,24,1
3889,1761,2021-02-21,48000,Debt consolidation,48,1
3890,4327,2022-06-06,43700,Education,48,0
3891,802,2021-08-26,60700,Vacation,48,0
3892,3589,2018-04-24,18700,Debt consolidation,24,1
3893,2565,2020-12-01,28100,Vacation,48,1
3894,3764,2022-09-13,9400,Business,48,0
3895,1951,2018-10-12,96400,Business,48,0
3896,1176,2018-12-27,13000,Wedding,24,1
3897,2096,2019-11-07,2900,Moving,24,1
3898,2171,2022-08-29,17000,Vacation,36,1
3899,3824,2022-09-22,2900,Debt consolidation,12,1
3900,2013,2020-12-31,7500,Education,48,1
3901,2471,2022-05-23,25000,Vacation,48,1
3902,1362,2021-11-09,5500,Medical,36,1
3903,4518,2019-03-25,38400,Home improvement,48,1
3904,421,2023-02-09,6600,Moving,24,1
3905,1777,2019-09-05,1600,Car Purchase,12,1
3906,1242,2021-12-12,12400,Home improvement,48,1
3907,1929,2021-07-18,19200,Car Purchase,36,1
3908,4795,2018-04-20,12800,Medical,36,1
3909,1354,2022-05-11,99400,Debt consolidation,60,1
3910,3923,2021-01-29,31900,Wedding,48,1
3911,2616,2022-01-13,23100,Wedding,36,1
3912,105,2021-11-09,6000,Debt consolidation,36,1
3913,3806,2022-01-22,2200,Moving,12,1
3914,4899,2020-12-24,491500,Education,60,0
3915,1635,2019-10-27,293300,Moving,60,0
3916,2401,2021-12-14,18900,Wedding,36,1
3917,1490,2019-05-19,11900,Debt consolidation,48,1
3918,1246,2018-10-11,9400,Debt consolidation,48,1
3919,3522,2022-03-17,33100,Medical,60,1
3920,2740,2020-05-17,48300,Debt consolidation,60,1
3921,2217,2022-02-03,5700,Debt consolidation,48,1
3922,4707,2023-01-31,20400,Wedding,48,1
3923,4665,2023-04-18,12700,Debt consolidation,36,1
3924,4631,2018-09-06,29200,Business,48,0
3925,3064,2023-02-18,40100,Home improvement,60,1
3926,68,2022-02-23,11900,Education,48,1
3927,1322,2018-04-07,3300,Debt consolidation,24,1
3928,3382,2022-02-22,44300,Home improvement,48,1
3929,2691,2019-06-24,25000,Education,48,0
3930,3359,2019-06-21,226800,Home improvement,60,0
3931,2894,2020-02-19,12600,Wedding,36,1
3932,3174,2023-06-24,13200,Vacation,24,1
3933,1023,2022-12-10,54400,Business,60,1
3934,2578,2018-06-21,8900,Home improvement,36,1
3935,3201,2021-04-29,13400,Home improvement,48,1
3936,497,2022-10-10,29700,Debt consolidation,48,1
3937,1012,2019-03-22,7300,Vacation,36,1
3938,3984,2019-01-12,5200,Debt consolidation,24,1
3939,2227,2021-06-06,6600,Home improvement,36,1
3940,1336,2022-08-13,16900,Vacation,48,1
3941,2255,2021-09-20,49900,Education,60,1
3942,1540,2021-09-28,33200,Home improvement,48,1
3943,1515,2021-11-01,39200,Car Purchase,48,1
3944,2181,2023-05-19,22400,Moving,24,0
3945,3453,2019-06-02,2800,Home improvement,12,1
3946,3616,2020-05-02,8400,Debt consolidation,24,1
3947,4114,2022-10-21,139900,Education,60,0
3948,4714,2023-12-01,19600,Home improvement,48,1
3949,664,2019-01-20,13600,Home improvement,36,1
3950,3344,2018-08-30,57800,Debt consolidation,60,1
3951,491,2022-02-03,19200,Home improvement,24,1
3952,1828,2022-10-06,8800,Wedding,24,0
3953,3202,2020-01-07,2700,Debt consolidation,12,1
3954,4656,2020-08-10,18600,Debt consolidation,48,1
3955,4482,2019-10-05,49100,Education,48,1
3956,2327,2022-07-21,18800,Debt consolidation,36,1
3957,932,2018-05-19,25700,Debt consolidation,60,1
3958,2294,2022-10-11,5100,Vacation,24,1
3959,2363,2019-03-07,1000,Vacation,24,1
3960,844,2021-07-16,30800,Home improvement,60,1
3961,3049,2018-07-03,47000,Home improvement,60,1
3962,2850,2022-02-15,41700,Debt consolidation,60,1
3963,4841,2023-11-09,2500,Home improvement,24,1
3964,282,2019-09-08,38100,Wedding,60,1
3965,3994,2022-03-05,39800,Debt consolidation,60,0
3966,1755,2018-10-24,9700,Home improvement,48,1
3967,2070,2018-10-24,203100,Debt consolidation,60,0
3968,961,2018-07-10,50900,Debt consolidation,60,1
3969,3092,2019-11-04,15100,Debt consolidation,48,1
3970,2035,2018-02-05,40700,Debt consolidation,60,1
3971,4702,2021-01-10,17000,Debt consolidation,36,1
3972,2345,2020-05-31,31100,Vacation,48,1
3973,790,2022-04-08,54700,Moving,48,0
3974,1509,2018-03-22,37000,Medical,48,1
3975,2427,2020-03-03,25700,Moving,60,1
3976,63,2021-04-18,2100,Vacation,12,1
3977,2274,2022-04-05,2600,Wedding,12,1
3978,1961,2019-09-17,1000,Debt consolidation,24,1
3979,3007,2023-01-22,13200,Wedding,24,1
3980,3212,2018-01-08,22600,Wedding,36,0
3981,4754,2022-11-22,13200,Home improvement,36,1
3982,1968,2022-09-18,7900,Debt consolidation,36,1
3983,749,2020-04-13,48700,Car Purchase,60,1
3984,4715,2021-06-18,49700,Debt consolidation,48,1
3985,4241,2023-01-02,3500,Vacation,24,1
3986,4255,2022-05-06,3600,Home improvement,24,1
3987,2688,2018-01-04,1700,Moving,12,1
3988,410,2018-11-15,68400,Debt consolidation,60,0
3989,1405,2018-09-01,1400,Medical,12,1
3990,1429,2022-08-06,5100,Debt consolidation,36,0
3991,3137,2019-07-22,33600,Home improvement,48,0
3992,452,2021-10-14,21500,Moving,36,0
3993,3322,2018-12-23,1100,Medical,12,1
3994,3840,2023-07-10,8500,Wedding,48,1
3995,142,2020-03-25,24900,Wedding,24,0
